Day;AnimalsCount;GrassCount;FreeFields;AvgAnimalEnergy;AvgDaysAlive;AvgChildCount;MostPopularGen
113;33;3107;1893;173,485;16,807;0,273;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
114;33;3119;1881;177,121;16,807;0,273;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
115;33;3133;1867;179,394;16,807;0,273;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
116;33;3142;1858;181,667;16,807;0,273;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
117;33;3154;1846;186,212;16,807;0,273;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
118;33;3166;1834;189,394;16,807;0,273;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
119;34;3179;1821;192,121;16,807;0,324;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
120;35;3191;1809;187,794;16,807;0,371;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
121;35;3204;1796;182,714;16,807;0,371;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
122;36;3215;1785;184,571;16,807;0,417;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
123;36;3224;1776;181,250;16,807;0,417;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
124;36;3234;1766;183,750;16,807;0,417;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
125;36;3248;1752;185,417;16,807;0,417;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
126;36;3261;1739;185,417;16,807;0,417;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
127;36;3272;1728;187,917;16,807;0,417;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
128;36;3285;1715;190,000;16,807;0,417;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
129;36;3294;1706;191,250;16,807;0,417;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
130;36;3302;1698;193,750;16,807;0,417;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
131;37;3309;1691;197,083;16,807;0,459;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
132;37;3321;1679;195,000;16,807;0,459;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
133;38;3327;1673;196,892;16,807;0,500;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
134;38;3336;1664;194,342;16,807;0,500;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
135;39;3344;1656;196,053;16,807;0,538;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
136;39;3358;1642;195,000;16,807;0,538;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
137;39;3370;1630;197,308;16,807;0,538;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
138;39;3377;1623;198,462;16,807;0,538;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
139;39;3382;1618;201,923;16,807;0,538;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
140;39;3390;1610;208,077;16,807;0,538;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
141;39;3401;1599;211,154;16,807;0,538;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
142;39;3408;1592;214,231;16,807;0,538;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
143;39;3415;1585;217,308;16,807;0,538;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
144;40;3427;1573;221,154;16,807;0,575;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
145;41;3435;1565;217,125;16,807;0,610;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
146;42;3446;1554;214,634;16,807;0,643;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
147;43;3452;1548;211,429;16,807;0,674;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
148;44;3462;1538;208,953;16,807;0,705;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
149;46;3476;1524;206,818;16,807;0,761;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
150;46;3484;1516;198,261;16,807;0,761;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
151;47;3493;1507;201,413;16,807;0,787;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
152;47;3500;1500;197,340;16,807;0,787;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
153;47;3506;1494;200,319;16,807;0,787;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
154;47;3511;1489;202,340;16,807;0,787;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
155;48;3515;1485;205,638;16,807;0,813;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
156;48;3515;1485;205,208;16,807;0,813;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
157;49;3522;1478;208,646;16,807;0,837;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
158;49;3524;1476;206,531;16,807;0,837;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
159;49;3531;1469;211,020;16,807;0,837;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
160;49;3536;1464;213,061;16,807;0,837;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
161;49;3539;1461;215,408;16,807;0,837;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
162;49;3545;1455;218,673;16,807;0,837;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
163;49;3554;1446;221,327;16,807;0,837;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
164;49;3561;1439;222,755;16,807;0,837;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
165;49;3563;1437;224,796;16,807;0,837;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
166;48;3573;1427;231,875;16,911;0,854;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
167;48;3579;1421;232,813;16,911;0,854;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
168;48;3588;1412;234,688;16,911;0,854;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
169;48;3598;1402;235,313;16,911;0,854;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
170;48;3605;1395;236,563;16,911;0,854;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
171;48;3611;1389;238,125;16,911;0,854;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
172;49;3619;1381;241,250;16,911;0,878;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
173;50;3626;1374;238,776;16,911;0,900;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
174;50;3631;1369;236,600;16,911;0,900;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
175;51;3639;1361;237,900;16,911;0,922;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
176;52;3648;1352;235,980;16,911;0,942;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
177;51;3656;1344;236,569;16,912;0,961;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
178;51;3657;1343;239,216;16,912;0,961;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
179;51;3666;1334;241,863;16,912;0,961;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
180;51;3669;1331;243,039;16,912;0,961;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
181;52;3675;1325;245,686;16,912;0,981;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
182;52;3677;1323;242,115;16,912;0,981;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
183;53;3685;1315;244,038;16,912;1,000;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
184;53;3687;1313;242,453;16,912;1,000;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
185;53;3693;1307;244,811;16,912;1,000;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
186;53;3701;1299;248,585;16,912;1,000;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
187;52;3709;1291;254,615;16,928;1,000;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
188;53;3712;1288;257,404;16,928;1,019;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
189;53;3714;1286;255,000;16,928;1,019;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
190;53;3720;1280;259,623;16,928;1,019;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
191;53;3722;1278;263,113;16,928;1,019;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
192;54;3731;1269;266,887;16,928;1,037;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
193;56;3736;1264;264,815;16,928;1,071;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
194;58;3739;1261;257,500;16,928;1,103;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
195;58;3746;1254;250,776;16,928;1,103;[2  6  4  3  6  5  2  2  4  0  1  6  0  1  1  2  7  2  3  1  7  4  2  4  4  7  2  6  5  6  4  2  2  6  6  2  1  3  2  3  2  2  2  7  0  7  6  6  5  2]
196;60;3751;1249;251,466;16,928;1,133;[2  6  4  3  6  5  2  2  4  0  1  6  0  1  1  2  7  2  3  1  7  4  2  4  4  7  2  6  5  6  4  2  2  6  6  2  1  3  2  3  2  2  2  7  0  7  6  6  5  2]
197;60;3757;1243;244,750;16,928;1,133;[2  6  4  3  6  5  2  2  4  0  1  6  0  1  1  2  7  2  3  1  7  4  2  4  4  7  2  6  5  6  4  2  2  6  6  2  1  3  2  3  2  2  2  7  0  7  6  6  5  2]
198;60;3761;1239;246,000;16,928;1,133;[2  6  4  3  6  5  2  2  4  0  1  6  0  1  1  2  7  2  3  1  7  4  2  4  4  7  2  6  5  6  4  2  2  6  6  2  1  3  2  3  2  2  2  7  0  7  6  6  5  2]
199;60;3766;1234;247,250;16,928;1,133;[2  6  4  3  6  5  2  2  4  0  1  6  0  1  1  2  7  2  3  1  7  4  2  4  4  7  2  6  5  6  4  2  2  6  6  2  1  3  2  3  2  2  2  7  0  7  6  6  5  2]
200;61;3770;1230;249,750;16,928;1,148;[2  6  4  3  6  5  2  2  4  0  1  6  0  1  1  2  7  2  3  1  7  4  2  4  4  7  2  6  5  6  4  2  2  6  6  2  1  3  2  3  2  2  2  7  0  7  6  6  5  2]
201;62;3774;1226;247,377;16,928;1,161;[2  6  4  3  6  5  2  2  4  0  1  6  0  1  1  2  7  2  3  1  7  4  2  4  4  7  2  6  5  6  4  2  2  6  6  2  1  3  2  3  2  2  2  7  0  7  6  6  5  2]
202;62;3784;1216;249,754;16,921;1,177;[2  6  4  3  6  5  2  2  4  0  1  6  0  1  1  2  7  2  3  1  7  4  2  4  4  7  2  6  5  6  4  2  2  6  6  2  1  3  2  3  2  2  2  7  0  7  6  6  5  2]
203;63;3785;1215;247,823;16,921;1,190;[2  6  4  3  6  5  2  2  4  0  1  6  0  1  1  2  7  2  3  1  7  4  2  4  4  7  2  6  5  6  4  2  2  6  6  2  1  3  2  3  2  2  2  7  0  7  6  6  5  2]
204;64;3792;1208;247,302;16,921;1,203;[2  6  4  3  6  5  2  2  4  0  1  6  0  1  1  2  7  2  3  1  7  4  2  4  4  7  2  6  5  6  4  2  2  6  6  2  1  3  2  3  2  2  2  7  0  7  6  6  5  2]
205;64;3791;1209;245,547;16,921;1,203;[2  6  4  3  6  5  2  2  4  0  1  6  0  1  1  2  7  2  3  1  7  4  2  4  4  7  2  6  5  6  4  2  2  6  6  2  1  3  2  3  2  2  2  7  0  7  6  6  5  2]
206;63;3796;1204;252,698;16,917;1,206;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
207;63;3803;1197;255,317;16,917;1,206;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
208;63;3801;1199;257,222;16,917;1,206;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
209;62;3807;1193;264,758;16,949;1,226;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
210;62;3810;1190;266,048;16,949;1,226;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
211;62;3814;1186;268,548;16,949;1,226;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
212;60;3819;1181;279,583;16,944;1,217;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
213;60;3830;1170;282,833;16,944;1,217;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
214;60;3841;1159;285,333;16,944;1,217;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
215;60;3839;1161;286,333;16,944;1,217;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
216;59;3842;1158;293,729;16,948;1,220;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
217;59;3843;1157;295,339;16,948;1,220;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
218;59;3844;1156;298,983;16,948;1,220;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
219;59;3848;1152;301,356;16,948;1,220;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
220;60;3850;1150;304,492;16,948;1,233;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
221;60;3846;1154;301,750;16,948;1,233;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
222;60;3846;1154;305,500;16,948;1,233;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
223;61;3848;1152;308,000;16,948;1,246;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
224;63;3850;1150;305,164;16,948;1,270;[1  2  4  2  6  4  4  4  3  5  7  0  5  7  5  3  6  2  7  5  1  3  1  2  7  1  3  3  6  1  2  2  0  7  2  6  2  3  2  2  4  4  5  0  2  5  0  5  0  4]
