Day,AnimalsCount,GrassCount,FreeFields,AvgAnimalEnergy,AvgDaysAlive,AvgChildCount,MostPopularGen
244,302,3115,1885,122.87878787878788,25.12762462546641,2.0033670033670035,[0  5  0  1  7  1  3  0  5  3]
245,299,3102,1898,123.53535353535354,25.215795395907964,2.0033670033670035,[0  5  0  1  7  1  3  0  5  3]
246,301,3090,1910,125.08474576271186,25.212657149292504,2.0203389830508476,[0  5  0  1  7  1  3  0  5  3]
247,301,3076,1924,125.35472972972973,25.253026360491805,2.0236486486486487,[0  3  3  1  3  6  6  6  2  3]
248,311,3070,1930,125.28523489932886,25.295893446577576,2.023489932885906,[0  3  3  1  3  6  6  6  2  3]
249,316,3055,1945,122.33660130718954,25.492324149977666,2.0,[0  3  3  1  3  6  6  6  2  3]
250,320,3038,1962,120.60897435897436,25.662308895748488,1.9743589743589745,[0  3  3  1  3  6  6  6  2  3]
251,318,3038,1962,120.07936507936508,25.684844995922298,1.980952380952381,[0  3  3  1  3  6  6  6  2  3]
252,324,3041,1959,120.22292993630573,25.69131883606047,2.0,[0  3  3  1  3  6  6  6  2  3]
253,324,3034,1966,117.24299065420561,25.71614468636515,2.0062305295950154,[0  3  3  1  3  6  6  6  2  3]
254,326,3021,1979,117.609375,25.78917449338962,2.009375,[0  3  3  1  3  6  6  6  2  3]
255,330,3010,1990,117.90625,25.97316287411523,1.98125,[0  3  3  1  3  6  6  6  2  3]
256,330,2999,2001,117.37577639751552,26.187886779867778,1.9658385093167703,[0  3  3  1  3  6  6  6  2  3]
257,335,2999,2001,116.1042944785276,26.217778975511745,1.9754601226993864,[0  3  3  1  3  6  6  6  2  3]
258,334,2988,2012,116.41975308641975,26.302956306275263,1.9969135802469136,[0  3  3  1  3  6  6  6  2  3]
259,336,2986,2014,116.2,26.426284679581208,1.9907692307692308,[0  3  3  1  3  6  6  6  2  3]
260,337,2966,2034,114.84756097560975,26.550327659896436,1.9817073170731707,[0  3  3  1  3  6  6  6  2  3]
261,341,2950,2050,112.92537313432835,26.538418891168778,1.9880597014925374,[0  3  3  1  3  6  6  6  2  3]
262,341,2937,2063,113.45808383233533,26.543007306310027,1.9880239520958083,[0  3  3  1  3  6  6  6  2  3]
263,345,2915,2085,112.18934911242603,26.652436594281507,1.967455621301775,[0  3  3  1  3  6  6  6  2  3]
264,343,2891,2109,112.27138643067846,26.655414276813808,1.9882005899705015,[0  3  3  1  3  6  6  6  2  3]
265,341,2881,2119,113.09171597633136,26.63922454470329,2.0059171597633134,[0  3  3  1  3  6  6  6  2  3]
266,346,2882,2118,113.98507462686567,26.645870413254254,2.02089552238806,[0  3  3  1  3  6  6  6  2  3]
267,345,2878,2122,113.75748502994011,26.61655354637724,2.0479041916167664,[0  3  3  1  3  6  6  6  2  3]
268,349,2875,2125,112.08579881656804,26.591345926944946,2.0532544378698225,[0  3  3  1  3  6  6  6  2  3]
269,348,2862,2138,110.67448680351906,26.757258981183217,2.0175953079178885,[0  3  3  1  3  6  6  6  2  3]
270,350,2849,2151,110.0,26.77502762466037,2.0262390670553936,[0  3  3  1  3  6  6  6  2  3]
271,349,2850,2150,109.94169096209913,26.985809396488825,1.9941690962099126,[0  3  3  1  3  6  6  6  2  3]
272,348,2848,2152,109.91202346041055,27.02708979092185,2.005865102639296,[0  3  3  1  3  6  6  6  2  3]
273,341,2842,2158,110.6973293768546,27.271497026710495,1.9050445103857567,[0  3  3  1  3  6  6  6  2  3]
274,335,2834,2166,113.4451219512195,27.344588183088018,1.9085365853658536,[0  3  3  1  3  6  6  6  2  3]
275,330,2822,2178,114.43076923076923,27.315315161135683,1.926153846153846,[0  3  3  1  3  6  6  6  2  3]
276,331,2809,2191,115.30959752321981,27.475997493693793,1.8761609907120742,[0  3  3  1  3  6  6  6  2  3]
277,331,2810,2190,113.79573170731707,27.572082256181094,1.8567073170731707,[0  3  3  1  3  6  6  6  2  3]
278,324,2806,2194,116.15625,27.852919292458044,1.8125,[0  3  3  1  3  6  6  6  2  3]
279,319,2802,2198,117.87301587301587,27.883751759374967,1.8222222222222222,[0  3  3  1  3  6  6  6  2  3]
280,318,2813,2187,118.95833333333333,27.85988048236301,1.8461538461538463,[0  3  3  1  3  6  6  6  2  3]
281,320,2817,2183,116.74050632911393,27.88371848171117,1.8354430379746836,[0  3  3  1  3  6  6  6  2  3]
282,317,2809,2191,117.78846153846153,27.891083880731596,1.8429487179487178,[0  3  3  1  3  6  6  6  2  3]
283,318,2813,2187,119.51298701298701,27.889055838470625,1.8733766233766234,[0  3  3  1  3  6  6  6  2  3]
284,322,2794,2206,116.53968253968254,27.993347254404306,1.8571428571428572,[0  3  3  1  3  6  6  6  2  3]
285,320,2801,2199,116.83544303797468,27.982085578755946,1.8829113924050633,[0  3  3  1  3  6  6  6  2  3]
286,324,2796,2204,115.51886792452831,28.011910630969513,1.8867924528301887,[0  3  3  1  3  6  6  6  2  3]
287,317,2787,2213,116.57142857142857,28.038225145693307,1.9015873015873015,[0  3  3  1  3  6  6  6  2  3]
288,316,2791,2209,118.26366559485531,28.112514110861845,1.8938906752411575,[0  3  3  1  3  6  6  6  2  3]
289,317,2789,2211,117.89389067524115,28.127903099335704,1.8971061093247588,[0  3  3  1  3  6  6  6  2  3]
290,316,2773,2227,117.43589743589743,28.14645148684605,1.9038461538461537,[0  3  3  1  3  6  6  6  2  3]
291,318,2776,2224,118.01282051282051,28.301972813690547,1.8942307692307692,[0  3  3  1  3  6  6  6  2  3]
292,319,2762,2238,116.9267515923567,28.309635002608832,1.8885350318471337,[0  3  3  1  3  6  6  6  2  3]
293,322,2740,2260,117.74760383386581,28.386799633427707,1.904153354632588,[0  3  3  1  3  6  6  6  2  3]
294,322,2729,2271,117.46835443037975,28.431023202133073,1.9082278481012658,[0  3  3  1  3  6  6  6  2  3]
295,320,2722,2278,118.48726114649682,28.432660029832196,1.929936305732484,[0  3  3  1  3  6  6  6  2  3]
296,322,2707,2293,118.59872611464968,28.572215326842425,1.9426751592356688,[0  3  3  1  3  6  6  6  2  3]
297,321,2685,2315,117.96529968454259,28.642233714233264,1.9495268138801263,[0  5  0  1  7  1  3  0  5  3]
298,321,2676,2324,118.36477987421384,28.672083618391348,1.9465408805031446,[0  5  0  1  7  1  3  0  5  3]
299,321,2659,2341,118.8801261829653,28.760255558597954,1.9211356466876972,[0  5  0  1  7  1  3  0  5  3]
300,321,2654,2346,120.94249201277955,28.824597702241398,1.9329073482428114,[0  5  0  1  7  1  3  0  5  3]
301,318,2657,2343,121.36217948717949,28.7929259815629,1.9647435897435896,[0  5  0  1  7  1  3  0  5  3]
302,320,2659,2341,120.2547770700637,28.859151448442592,1.9681528662420382,[0  5  0  1  7  1  3  0  5  3]
303,320,2657,2343,120.31948881789137,28.884703780026697,1.9776357827476039,[0  5  0  1  7  1  3  0  5  3]
304,319,2636,2364,120.2076677316294,29.069562298673382,1.9169329073482428,[0  5  0  1  7  1  3  0  5  3]
305,319,2626,2374,120.23809523809524,29.0712455088189,1.9206349206349207,[0  5  0  1  7  1  3  0  5  3]
306,326,2623,2377,119.33962264150944,29.07737058870242,1.921383647798742,[0  5  0  1  7  1  3  0  5  3]
307,330,2607,2393,117.3529411764706,29.068019998299654,1.931888544891641,[0  5  0  1  7  1  3  0  5  3]
308,332,2585,2415,116.65644171779141,29.10452850686127,1.9355828220858895,[0  5  0  1  7  1  3  0  5  3]
309,330,2564,2436,117.63076923076923,29.189953781192557,1.9476923076923076,[0  5  0  1  7  1  3  0  5  3]
310,333,2559,2441,117.13414634146342,29.19215177295796,1.951219512195122,[0  5  0  1  7  1  3  0  5  3]
311,332,2558,2442,117.29357798165138,29.284674224145764,1.9480122324159022,[0  5  0  1  7  1  3  0  5  3]
312,338,2564,2436,117.28527607361963,29.33071644180124,1.9662576687116564,[0  5  0  1  7  1  3  0  5  3]
313,346,2563,2437,113.13988095238095,29.32313020280567,1.9732142857142858,[4  1  5  4  2  4  3  5  2  2]
314,349,2555,2445,110.02906976744185,29.42459163198637,1.9186046511627908,[4  1  5  4  2  4  3  5  2  2]
315,342,2539,2461,112.68656716417911,29.671061772813086,1.8925373134328358,[4  1  5  4  2  4  3  5  2  2]
316,341,2524,2476,112.54464285714286,29.743192836895357,1.875,[4  1  5  4  2  4  3  5  2  2]
317,340,2491,2509,113.01492537313433,29.79245040940634,1.8895522388059702,[4  1  5  4  2  4  3  5  2  2]
318,338,2479,2521,113.97014925373135,29.812460843241123,1.9074626865671642,[4  1  5  4  2  4  3  5  2  2]
319,336,2477,2523,115.01506024096386,29.880022600835343,1.9246987951807228,[4  1  5  4  2  4  3  5  2  2]
320,339,2467,2533,114.96978851963746,29.968781316875052,1.9305135951661632,[4  1  5  4  2  4  3  5  2  2]
321,337,2458,2542,113.92215568862275,30.045795357327048,1.9311377245508983,[4  1  5  4  2  4  3  5  2  2]
322,334,2459,2541,114.50301204819277,30.027046679731562,1.9367469879518073,[4  1  5  4  2  4  3  5  2  2]
323,330,2447,2553,116.43076923076923,30.046661194480205,1.9507692307692308,[4  1  5  4  2  4  3  5  2  2]
324,334,2442,2558,117.6863354037267,30.17796288071668,1.934782608695652,[4  1  5  4  2  4  3  5  2  2]
325,340,2429,2571,114.03614457831326,30.16567523643507,1.9457831325301205,[4  1  5  4  2  4  3  5  2  2]
326,342,2420,2580,112.44807121661721,30.2810835836806,1.943620178041543,[4  1  5  4  2  4  3  5  2  2]
327,346,2400,2600,111.96745562130178,30.29357682506568,1.9467455621301775,[4  1  5  4  2  4  3  5  2  2]
328,353,2396,2604,111.63235294117646,30.352268433394052,1.9470588235294117,[4  1  5  4  2  4  3  5  2  2]
329,355,2385,2615,108.35243553008596,30.375175276659526,1.9484240687679084,[4  1  5  4  2  4  3  5  2  2]
330,360,2395,2605,107.81428571428572,30.417427314689167,1.9514285714285715,[4  1  5  4  2  4  3  5  2  2]
331,359,2385,2615,105.76487252124646,30.535479892316225,1.9405099150141643,[4  1  5  4  2  4  3  5  2  2]
332,364,2389,2611,104.5505617977528,30.594227696286712,1.952247191011236,[4  1  5  4  2  4  3  5  2  2]
333,359,2372,2628,103.88732394366197,30.713901364840222,1.9549295774647888,[4  1  5  4  2  4  3  5  2  2]
334,359,2370,2630,104.12429378531074,30.701958116321837,1.9717514124293785,[4  1  5  4  2  4  3  5  2  2]
335,360,2359,2641,104.0340909090909,30.71967556148238,1.9772727272727273,[4  1  5  4  2  4  3  5  2  2]
336,352,2343,2657,104.95689655172414,30.799039988784312,2.0114942528735633,[4  1  5  4  2  4  3  5  2  2]
337,349,2323,2677,106.79824561403508,30.834152221429488,2.038011695906433,[4  1  5  4  2  4  3  5  2  2]
338,351,2325,2675,106.74927113702624,30.837974673162506,2.055393586005831,[4  1  5  4  2  4  3  5  2  2]
339,351,2314,2686,105.11560693641619,30.837871368828548,2.069364161849711,[4  1  5  4  2  4  3  5  2  2]
340,344,2321,2679,107.09439528023599,30.899697491223584,2.0766961651917404,[4  1  5  4  2  4  3  5  2  2]
341,347,2313,2687,105.58651026392963,30.9761590212703,2.067448680351906,[4  1  5  4  2  4  3  5  2  2]
342,346,2303,2697,104.72303206997084,31.072758462432606,2.067055393586006,[4  1  5  4  2  4  3  5  2  2]
343,345,2303,2697,104.8391812865497,31.123221018248582,2.0701754385964914,[4  1  5  4  2  4  3  5  2  2]
344,342,2299,2701,105.77151335311572,31.083443723546434,2.0949554896142435,[4  1  5  4  2  4  3  5  2  2]
345,337,2305,2695,105.71428571428571,31.118027818805803,2.0982142857142856,[4  1  5  4  2  4  3  5  2  2]
346,332,2285,2715,107.14285714285714,31.277221697396133,2.072948328267477,[4  1  5  4  2  4  3  5  2  2]
347,322,2277,2723,110.29595015576324,31.33069979334511,2.0934579439252334,[4  1  5  4  2  4  3  5  2  2]
348,323,2278,2722,112.0886075949367,31.387927494542932,2.0917721518987342,[4  1  5  4  2  4  3  5  2  2]
349,319,2281,2719,112.5,31.471842599790197,2.0859872611464967,[4  1  5  4  2  4  3  5  2  2]
350,319,2274,2726,113.21543408360128,31.442738061640185,2.1189710610932475,[4  1  5  4  2  4  3  5  2  2]
351,322,2267,2733,110.53291536050156,31.442738061640185,2.115987460815047,[4  1  5  4  2  4  3  5  2  2]
352,321,2260,2740,111.61392405063292,31.4841239948838,2.1360759493670884,[4  1  5  4  2  4  3  5  2  2]
353,318,2254,2746,112.04761904761905,31.493657849483746,2.165079365079365,[4  1  5  4  2  4  3  5  2  2]
354,316,2258,2742,112.81150159744409,31.50656248428258,2.1884984025559104,[4  1  5  4  2  4  3  5  2  2]
355,318,2266,2734,114.23701298701299,31.495505499054502,2.220779220779221,[4  1  5  4  2  4  3  5  2  2]
356,317,2264,2736,112.62057877813506,31.559524026487427,2.22508038585209,[4  1  5  4  2  4  3  5  2  2]
357,319,2262,2738,112.17948717948718,31.676296099335115,2.2115384615384617,[4  1  5  4  2  4  3  5  2  2]
358,317,2251,2749,111.36942675159236,31.694780022274045,2.2229299363057327,[4  1  5  4  2  4  3  5  2  2]
359,315,2248,2752,112.38782051282051,31.679508571439136,2.2435897435897436,[4  1  5  4  2  4  3  5  2  2]
360,310,2254,2746,114.54248366013071,31.702728655690066,2.2777777777777777,[4  1  5  4  2  4  3  5  2  2]
361,307,2249,2751,116.43333333333334,31.828682560410304,2.2933333333333334,[4  1  5  4  2  4  3  5  2  2]
362,307,2240,2760,115.91059602649007,31.85998738921583,2.2980132450331126,[0  5  0  1  7  1  3  0  5  3]
363,307,2248,2752,116.32450331125828,31.917298863332775,2.314569536423841,[0  5  0  1  7  1  3  0  5  3]
364,306,2243,2757,116.27906976744185,31.90373499783636,2.335548172757475,[0  5  0  1  7  1  3  0  5  3]
365,308,2249,2751,116.12582781456953,31.9105675961052,2.3443708609271523,[0  5  0  1  7  1  3  0  5  3]
366,312,2241,2759,114.65573770491804,31.97940642420275,2.3508196721311476,[0  5  0  1  7  1  3  0  5  3]
367,313,2253,2747,113.84740259740259,32.071740285411266,2.344155844155844,[0  5  0  1  7  1  3  0  5  3]
368,309,2228,2772,114.24590163934427,32.17969480120121,2.3508196721311476,[0  5  0  1  7  1  3  0  5  3]
369,312,2219,2781,115.01633986928104,32.270790669750625,2.3366013071895426,[0  5  0  1  7  1  3  0  5  3]
370,316,2207,2793,113.50482315112541,32.270151117324986,2.337620578778135,[0  5  0  1  7  1  3  0  5  3]
371,316,2198,2802,113.54166666666667,32.3268375608645,2.3205128205128207,[0  5  0  1  7  1  3  0  5  3]
372,324,2178,2822,113.05732484076434,32.33953612042275,2.3184713375796178,[0  5  0  1  7  1  3  0  5  3]
373,325,2176,2824,112.35849056603773,32.35497120680234,2.3238993710691824,[0  5  0  1  7  1  3  0  5  3]
374,325,2176,2824,111.81818181818181,32.446809345281814,2.29153605015674,[0  5  0  1  7  1  3  0  5  3]
375,328,2176,2824,110.13931888544892,32.48846679020972,2.2724458204334366,[0  5  0  1  7  1  3  0  5  3]
376,338,2169,2831,108.44036697247707,32.48229659910784,2.27217125382263,[0  5  0  1  7  1  3  0  5  3]
377,344,2177,2823,105.76119402985074,32.473231788396625,2.271641791044776,[0  5  0  1  7  1  3  0  5  3]
378,345,2188,2812,102.73391812865498,32.45955935024751,2.2719298245614037,[0  5  0  1  7  1  3  0  5  3]
379,345,2173,2827,101.93548387096774,32.5710208854693,2.2609970674486806,[0  5  0  1  7  1  3  0  5  3]
380,342,2175,2825,104.44444444444444,32.73686571695364,2.2432432432432434,[0  5  0  1  7  1  3  0  5  3]
381,341,2170,2830,102.93154761904762,32.8890884381664,2.2232142857142856,[0  5  0  1  7  1  3  0  5  3]
382,343,2164,2836,102.01183431952663,32.891186614769545,2.227810650887574,[0  5  0  1  7  1  3  0  5  3]
383,342,2160,2840,102.6268656716418,32.99837043461584,2.2328358208955223,[0  5  0  1  7  1  3  0  5  3]
384,344,2151,2849,101.67655786350149,32.97285678407512,2.2462908011869436,[0  5  0  1  7  1  3  0  5  3]
385,343,2150,2850,100.63235294117646,32.999300437080734,2.25,[0  5  0  1  7  1  3  0  5  3]
386,337,2135,2865,101.88622754491018,33.02996948167406,2.269461077844311,[0  5  0  1  7  1  3  0  5  3]
387,330,2135,2865,104.2354740061162,33.105902642048825,2.2752293577981653,[0  5  0  1  7  1  3  0  5  3]
388,327,2128,2872,105.7632398753894,33.18189254946476,2.2866043613707165,[0  5  0  1  7  1  3  0  5  3]
389,321,2139,2861,106.42633228840126,33.22931744684651,2.300940438871473,[0  5  0  1  7  1  3  0  5  3]
390,325,2136,2864,105.61128526645768,33.32809962919125,2.2978056426332287,[0  5  0  1  7  1  3  0  5  3]
391,322,2139,2861,105.125,33.351051457313716,2.3,[0  5  0  1  7  1  3  0  5  3]
392,319,2134,2866,107.01277955271566,33.4614547464954,2.3099041533546325,[0  5  0  1  7  1  3  0  5  3]
393,321,2121,2879,105.36163522012579,33.449416233612894,2.308176100628931,[0  5  0  1  7  1  3  0  5  3]
394,322,2121,2879,105.69182389937107,33.43131035603931,2.3207547169811322,[0  5  0  1  7  1  3  0  5  3]
395,318,2126,2874,106.07594936708861,33.479101184438825,2.3354430379746836,[0  5  0  1  7  1  3  0  5  3]
396,317,2119,2881,106.25796178343948,33.45324600330052,2.3535031847133756,[0  5  0  1  7  1  3  0  5  3]
397,316,2122,2878,107.74193548387096,33.632760473435404,2.296774193548387,[0  5  0  1  7  1  3  0  5  3]
398,317,2127,2873,106.40575079872204,33.68672283563873,2.2843450479233227,[0  5  0  1  7  1  3  0  5  3]
399,315,2123,2877,106.29807692307692,33.73518628244351,2.2788461538461537,[0  5  0  1  7  1  3  0  5  3]
400,313,2132,2868,106.98387096774194,33.80356201542845,2.2903225806451615,[0  5  0  1  7  1  3  0  5  3]
401,310,2127,2873,107.42671009771988,33.84564256974829,2.2964169381107493,[0  5  0  1  7  1  3  0  5  3]
402,308,2131,2869,108.97689768976898,33.88482267320205,2.3003300330033003,[0  5  0  1  7  1  3  0  5  3]
403,307,2126,2874,107.66339869281046,33.94257737085598,2.2973856209150325,[0  5  0  1  7  1  3  0  5  3]
404,308,2130,2870,109.60132890365449,33.98362966443166,2.318936877076412,[0  5  0  1  7  1  3  0  5  3]
405,308,2129,2871,109.75,34.037418901432375,2.3366666666666664,[0  5  0  1  7  1  3  0  5  3]
406,311,2123,2877,108.7128712871287,34.09640039912173,2.33003300330033,[0  5  0  1  7  1  3  0  5  3]
407,318,2116,2884,107.54071661237785,34.19185529493944,2.3192182410423454,[0  5  0  1  7  1  3  0  5  3]
408,318,2102,2898,105.70287539936102,34.395442085207186,2.3003194888178915,[0  5  0  1  7  1  3  0  5  3]
409,320,2097,2903,105.828025477707,34.4175407760603,2.3089171974522293,[0  5  0  1  7  1  3  0  5  3]
410,321,2099,2901,105.5079365079365,34.42751451120809,2.320634920634921,[0  5  0  1  7  1  3  0  5  3]
411,319,2103,2897,104.51104100946372,34.432639314637576,2.321766561514196,[0  5  0  1  7  1  3  0  5  3]
412,319,2100,2900,104.71428571428571,34.54568668096023,2.3047619047619046,[0  5  0  1  7  1  3  0  5  3]
413,321,2096,2904,104.2879746835443,34.55445215853249,2.3037974683544302,[0  5  0  1  7  1  3  0  5  3]
414,319,2079,2921,104.2246835443038,34.58346197750599,2.3132911392405062,[0  5  0  1  7  1  3  0  5  3]
415,316,2065,2935,106.12179487179488,34.57891338307994,2.3333333333333335,[0  5  0  1  7  1  3  0  5  3]
416,317,2060,2940,106.26198083067092,34.597492068289654,2.3386581469648564,[0  5  0  1  7  1  3  0  5  3]
417,316,2066,2934,105.95541401273886,34.578708932916676,2.3503184713375798,[0  5  0  1  7  1  3  0  5  3]
418,318,2053,2947,106.12179487179488,34.61628646514314,2.3621794871794872,[0  5  0  1  7  1  3  0  5  3]
419,320,2059,2941,105.87579617834395,34.627273860637736,2.375796178343949,[0  5  0  1  7  1  3  0  5  3]
420,317,2067,2933,106.38263665594856,34.906128052354696,2.369774919614148,[0  5  0  1  7  1  3  0  5  3]
421,319,2063,2937,105.48076923076923,34.9410809965588,2.375,[0  5  0  1  7  1  3  0  5  3]
422,319,2065,2935,104.80891719745223,34.91456882738349,2.388535031847134,[0  5  0  1  7  1  3  0  5  3]
423,317,2066,2934,104.49044585987261,35.038816570344544,2.3821656050955413,[0  5  0  1  7  1  3  0  5  3]
424,320,2067,2933,104.21974522292993,35.069296017375066,2.3917197452229297,[0  5  0  1  7  1  3  0  5  3]
425,316,2083,2917,104.95176848874598,35.139629793122474,2.401929260450161,[0  5  0  1  7  1  3  0  5  3]
426,310,2065,2935,104.67637540453075,35.166940489488894,2.4174757281553396,[0  5  0  1  7  1  3  0  5  3]
427,308,2082,2918,107.13815789473684,35.365443287492006,2.4078947368421053,[0  5  0  1  7  1  3  0  5  3]
428,303,2081,2919,108.01003344481606,35.432539513508075,2.4247491638795986,[0  5  0  1  7  1  3  0  5  3]
429,304,2088,2912,107.71666666666667,35.471005470288546,2.4366666666666665,[0  5  0  1  7  1  3  0  5  3]
430,301,2100,2900,108.81756756756756,35.429513332038844,2.4628378378378377,[0  5  0  1  7  1  3  0  5  3]
431,303,2093,2907,109.01360544217687,35.485866939149254,2.479591836734694,[0  5  0  1  7  1  3  0  5  3]
432,302,2093,2907,108.00335570469798,35.55443554894222,2.476510067114094,[0  5  0  1  7  1  3  0  5  3]
433,304,2082,2918,108.4006734006734,35.55714094523036,2.494949494949495,[0  5  0  1  7  1  3  0  5  3]
434,302,2102,2898,108.27759197324414,35.65771015063263,2.4749163879598663,[0  5  0  1  7  1  3  0  5  3]
435,300,2112,2888,108.01346801346801,35.71121856293662,2.5016835016835017,[0  5  0  1  7  1  3  0  5  3]
436,299,2112,2888,108.28813559322033,35.72307338245512,2.5084745762711864,[0  5  0  1  7  1  3  0  5  3]
437,297,2122,2878,109.11262798634812,35.753975305570805,2.5187713310580206,[0  5  0  1  7  1  3  0  5  3]
438,302,2120,2880,107.98305084745763,35.73998135352124,2.5254237288135593,[0  5  0  1  7  1  3  0  5  3]
439,303,2138,2862,106.72240802675586,35.85319167795876,2.471571906354515,[0  5  0  1  7  1  3  0  5  3]
440,306,2127,2873,106.54882154882155,35.84671389301114,2.478114478114478,[0  5  0  1  7  1  3  0  5  3]
441,308,2136,2864,105.03300330033004,35.82087516416819,2.4818481848184817,[0  5  0  1  7  1  3  0  5  3]
442,315,2138,2862,103.17589576547232,35.83202470626182,2.469055374592834,[0  5  0  1  7  1  3  0  5  3]
443,313,2144,2856,102.62987012987013,35.93778694185442,2.4415584415584415,[0  5  0  1  7  1  3  0  5  3]
444,310,2146,2854,103.21311475409836,36.089628409226364,2.442622950819672,[0  5  0  1  7  1  3  0  5  3]
445,314,2160,2840,102.02922077922078,36.13097276391002,2.4220779220779223,[0  5  0  1  7  1  3  0  5  3]
446,307,2159,2841,102.54934210526316,36.19534471684463,2.424342105263158,[0  5  0  1  7  1  3  0  5  3]
447,306,2161,2839,103.9,36.45750580610025,2.2933333333333334,[0  5  0  1  7  1  3  0  5  3]
448,309,2159,2841,103.11258278145695,36.447077404914026,2.2980132450331126,[0  5  0  1  7  1  3  0  5  3]
449,314,2152,2848,101.49837133550488,36.49946678732197,2.2931596091205213,[0  5  0  1  7  1  3  0  5  3]
450,321,2160,2840,100.74193548387096,36.486524045297216,2.306451612903226,[0  5  0  1  7  1  3  0  5  3]
451,324,2163,2837,97.98107255520505,36.51896540183039,2.302839116719243,[0  5  0  1  7  1  3  0  5  3]
452,320,2168,2832,98.5031847133758,36.54706749299562,2.340764331210191,[0  5  0  1  7  1  3  0  5  3]
453,323,2162,2838,97.73015873015873,36.603811876019606,2.3333333333333335,[0  5  0  1  7  1  3  0  5  3]
454,328,2146,2854,95.65217391304348,36.60768339976249,2.3229813664596275,[0  5  0  1  7  1  3  0  5  3]
455,326,2135,2865,96.65625,36.632401251304586,2.3375,[0  5  0  1  7  1  3  0  5  3]
456,328,2138,2862,95.66358024691358,36.62327259099192,2.3425925925925926,[0  5  0  1  7  1  3  0  5  3]
457,326,2133,2867,96.64576802507837,36.62957244636689,2.376175548589342,[0  5  0  1  7  1  3  0  5  3]
458,325,2129,2871,96.58307210031347,36.82287570876503,2.3636363636363638,[0  5  0  1  7  1  3  0  5  3]
459,326,2140,2860,96.77672955974843,36.84292451578402,2.361635220125786,[0  5  0  1  7  1  3  0  5  3]
460,332,2151,2849,94.19753086419753,36.86253253159913,2.3580246913580245,[0  5  0  1  7  1  3  0  5  3]
461,331,2155,2845,92.74539877300613,36.91181441056774,2.361963190184049,[0  5  0  1  7  1  3  0  5  3]
462,329,2164,2836,93.30745341614907,37.05060878695244,2.3354037267080745,[7  5  5  0  2  4  7  7  3  3]
463,324,2167,2833,93.41692789968653,37.085026625974365,2.366771159874608,[7  5  5  0  2  4  7  7  3  3]
464,321,2158,2842,93.56466876971609,37.19085419271529,2.3753943217665614,[7  5  5  0  2  4  7  7  3  3]
465,323,2159,2841,93.42767295597484,37.19343238662699,2.380503144654088,[7  5  5  0  2  4  7  7  3  3]
466,328,2141,2859,92.515625,37.212015133960904,2.390625,[7  5  5  0  2  4  7  7  3  3]
467,328,2136,2864,92.75700934579439,37.21501429360267,2.4049844236760123,[7  5  5  0  2  4  7  7  3  3]
468,329,2133,2867,92.08978328173374,37.2945705723659,2.3777089783281733,[7  5  5  0  2  4  7  7  3  3]
469,328,2130,2870,92.1583850931677,37.31320415950105,2.400621118012422,[7  5  5  0  2  4  7  7  3  3]
470,326,2144,2856,92.24299065420561,37.277484385593525,2.4205607476635516,[7  5  5  0  2  4  7  7  3  3]
471,327,2141,2859,90.69659442724458,37.276760095808235,2.430340557275542,[7  5  5  0  2  4  7  7  3  3]
472,323,2149,2851,91.328125,37.35492216342045,2.425,[7  5  5  0  2  4  7  7  3  3]
473,318,2137,2863,92.96474358974359,37.53942979298386,2.4166666666666665,[6  6  2  4  2  2  7  5  2  5]
474,318,2130,2870,93.05111821086263,37.63510531442903,2.4089456869009584,[6  6  2  4  2  2  7  5  2  5]
475,324,2122,2878,92.0031545741325,37.63524852270437,2.406940063091483,[6  6  2  4  2  2  7  5  2  5]
476,328,2117,2883,90.96573208722741,37.63919930721783,2.411214953271028,[6  6  2  4  2  2  7  5  2  5]
477,326,2130,2870,90.87227414330218,37.63120774002403,2.4205607476635516,[6  6  2  4  2  2  7  5  2  5]
478,327,2124,2876,89.6583850931677,37.74124870965392,2.4161490683229814,[6  6  2  4  2  2  7  5  2  5]
479,326,2112,2888,89.59627329192547,37.79696167872535,2.400621118012422,[6  6  2  4  2  2  7  5  2  5]
480,319,2109,2891,91.23028391167192,37.77243813248757,2.441640378548896,[6  6  2  4  2  2  7  5  2  5]
481,317,2114,2886,92.26837060702876,37.76055503365323,2.4536741214057507,[6  6  2  4  2  2  7  5  2  5]
482,317,2105,2895,92.41157556270096,37.75568929771136,2.463022508038585,[6  6  2  4  2  2  7  5  2  5]
483,317,2115,2885,92.37179487179488,37.788618800613776,2.448717948717949,[6  6  2  4  2  2  7  5  2  5]
484,315,2120,2880,91.9935691318328,37.85274077793592,2.45016077170418,[6  6  2  4  2  2  7  5  2  5]
485,316,2120,2880,91.57556270096462,37.93306000661834,2.45016077170418,[6  6  2  4  2  2  7  5  2  5]
486,316,2145,2855,91.39871382636656,37.96009102120977,2.4437299035369775,[6  6  2  4  2  2  7  5  2  5]
487,312,2137,2863,90.59870550161813,38.037681877692904,2.4563106796116503,[6  6  2  4  2  2  7  5  2  5]
488,311,2127,2873,91.73202614379085,38.20081364349131,2.4411764705882355,[6  6  2  4  2  2  7  5  2  5]
489,307,2130,2870,92.12418300653594,38.31209315851331,2.395424836601307,[6  6  2  4  2  2  7  5  2  5]
490,308,2132,2868,92.48355263157895,38.31861598745997,2.398026315789474,[6  6  2  4  2  2  7  5  2  5]
